row number,col number,cluster_unique
171,40,MRDC02
171,41,MRDC02
171,42,MRDC02
172,32,MRDC01
172,33,MRDC01
172,34,MRDC01
172,35,MRDC01
172,36,MRDC01
172,37,MRDC01
172,38,MRDC01
172,39,MRDC01
172,40,MRDC01
173,32,MRDC01
173,33,MRDC01
173,34,MRDC01
173,35,MRDC01
173,36,MRDC01
173,37,MRDC01
173,38,MRDC01
173,39,MRDC01
174,32,MRDC01
174,33,MRDC01
174,34,MRDC01
174,35,MRDC01
174,36,MRDC01
174,37,MRDC01
174,38,MRDC01
174,39,MRDC01
175,32,MRDC01
175,33,MRDC01
175,34,MRDC01
175,35,MRDC01
175,36,MRDC01
175,37,MRDC01
175,38,MRDC01
175,54,MRDC02
176,32,MRDC01
176,33,MRDC01
176,34,MRDC01
176,35,MRDC01
176,36,MRDC01
176,37,MRDC01
176,53,MRDC02
176,54,MRDC02
176,55,MRDC02
177,31,MRDC01
177,32,MRDC01
177,33,MRDC01
177,34,MRDC01
177,35,MRDC01
177,36,MRDC01
177,53,MRDC02
177,54,MRDC02
177,55,MRDC02
178,32,MRDC01
178,33,MRDC01
179,32,MRDC01
179,33,MRDC01
